Start_Time,City,State,Average_Severity
2017-10-07,San Francisco,CA,3.0
2017-10-07,Seattle,WA,2.7777777777777777
2017-10-08,Albuquerque,NM,4.0
2017-10-08,Atlanta,GA,2.9166666666666665
2017-10-08,Charlotte,NC,2.5
2017-10-08,Chicago,IL,3.0
2017-10-08,Dallas,TX,2.3793103448275863
2017-10-08,Denver,CO,3.0
2017-10-08,Detroit,MI,3.0
2017-10-08,Houston,TX,2.75
2017-10-08,Indianapolis,IN,3.0
2017-10-08,Jacksonville,FL,3.0
2017-10-08,Kansas City,MO,4.0
2017-10-08,Los Angeles,CA,2.730769230769231
2017-10-08,Miami,FL,2.25
2017-10-08,Minneapolis,MN,2.6363636363636362
2017-10-08,Nashville,TN,2.409090909090909
2017-10-08,Philadelphia,PA,3.0
2017-10-08,Phoenix,AZ,3.0
2017-10-08,Pittsburgh,PA,2.8333333333333335
2017-10-08,Portland,OR,3.0
2017-10-08,San Antonio,TX,3.0
2017-10-08,San Francisco,CA,2.5
2017-10-08,Seattle,WA,3.0833333333333335
2017-10-09,Albuquerque,NM,2.0
2017-10-09,Atlanta,GA,2.627906976744186
2017-10-09,Boston,MA,2.3333333333333335
2017-10-09,Charlotte,MI,3.0
2017-10-09,Charlotte,NC,2.05
2017-10-09,Chicago,IL,2.4444444444444446
2017-10-09,Dallas,TX,2.2950819672131146
2017-10-09,Denver,CO,2.3846153846153846
2017-10-09,Detroit,MI,2.55
2017-10-09,Houston,TX,2.1527777777777777
2017-10-09,Indianapolis,IN,2.1052631578947367
2017-10-09,Jacksonville,FL,2.7
2017-10-09,Kansas City,KS,3.0
2017-10-09,Kansas City,MO,2.25
2017-10-09,Los Angeles,CA,2.638888888888889
2017-10-09,Miami,FL,2.5555555555555554
2017-10-09,Minneapolis,MN,2.8333333333333335
2017-10-09,Nashville,TN,2.2857142857142856
2017-10-09,New York,NY,2.6666666666666665
2017-10-09,Philadelphia,PA,2.625
2017-10-09,Phoenix,AZ,2.3125
2017-10-09,Pittsburgh,PA,2.5
2017-10-09,Portland,OR,2.125
2017-10-09,San Antonio,TX,2.4
2017-10-09,San Diego,CA,2.2222222222222223
2017-10-09,San Francisco,CA,2.1666666666666665
2017-10-09,Seattle,WA,2.2
2017-10-09,Vancouver,WA,2.75
2017-10-10,Albuquerque,NM,2.357142857142857
2017-10-10,Atlanta,GA,2.542372881355932
2017-10-10,Boston,MA,2.0
2017-10-10,Charlotte,NC,2.0631578947368423
2017-10-10,Chicago,IL,2.0
2017-10-10,Dallas,TX,2.290909090909091
2017-10-10,Denver,CO,2.272727272727273
2017-10-10,Detroit,MI,2.25
2017-10-10,Houston,TX,2.1293103448275863
2017-10-10,Indianapolis,IN,2.066666666666667
2017-10-10,Jacksonville,AR,2.0
2017-10-10,Jacksonville,FL,3.027027027027027
2017-10-10,Jacksonville,IL,2.0
2017-10-10,Kansas City,KS,3.0
2017-10-10,Kansas City,MO,2.5
2017-10-10,Los Angeles,CA,2.5128205128205128
2017-10-10,Miami,FL,2.2941176470588234
2017-10-10,Minneapolis,MN,2.76
2017-10-10,Nashville,TN,2.3076923076923075
2017-10-10,New York,NY,2.375
2017-10-10,Philadelphia,PA,2.5
2017-10-10,Phoenix,AZ,2.3125
2017-10-10,Pittsburgh,PA,2.6
2017-10-10,Portland,ME,2.0
2017-10-10,Portland,OR,2.129032258064516
2017-10-10,San Antonio,TX,2.375
2017-10-10,San Diego,CA,2.588235294117647
2017-10-10,San Francisco,CA,2.5
2017-10-10,Seattle,WA,2.2962962962962963
2017-10-10,Vancouver,WA,3.0
2017-10-11,Albuquerque,NM,2.3
2017-10-11,Atlanta,GA,2.5172413793103448
2017-10-11,Boston,MA,2.5
2017-10-11,Charlotte,NC,2.080808080808081
2017-10-11,Chicago,IL,2.6
2017-10-11,Dallas,OR,2.0
2017-10-11,Dallas,TX,2.4027777777777777
2017-10-11,Denver,CO,2.4242424242424243
2017-10-11,Detroit,MI,2.676470588235294
2017-10-11,Houston,TX,2.1507936507936507
2017-10-11,Indianapolis,IN,2.125
2017-10-11,Jacksonville,FL,2.9047619047619047
2017-10-11,Kansas City,KS,2.8
2017-10-11,Kansas City,MO,3.0
2017-10-11,Los Angeles,CA,2.5238095238095237
2017-10-11,Miami,AZ,2.0
2017-10-11,Miami,FL,2.3666666666666667
2017-10-11,Minneapolis,MN,2.6
2017-10-11,Nashville,TN,2.227272727272727
2017-10-11,New York,NY,2.125
2017-10-11,Philadelphia,PA,2.5555555555555554
2017-10-11,Phoenix,AZ,2.413793103448276
2017-10-11,Pittsburgh,PA,3.0
2017-10-11,Portland,ME,2.0
2017-10-11,Portland,OR,2.239130434782609
2017-10-11,San Antonio,TX,2.388888888888889
2017-10-11,San Diego,CA,2.5
2017-10-11,San Francisco,CA,2.4
2017-10-11,Seattle,WA,2.125
2017-10-11,Vancouver,WA,2.0
2017-10-12,Albuquerque,NM,2.230769230769231
2017-10-12,Atlanta,GA,2.6666666666666665
2017-10-12,Charlotte,NC,2.0128205128205128
2017-10-12,Chicago,IL,2.5555555555555554
2017-10-12,Dallas,TX,2.276595744680851
2017-10-12,Denver,CO,2.135135135135135
2017-10-12,Detroit,MI,2.4444444444444446
2017-10-12,Detroit,OR,2.0
2017-10-12,Houston,TX,2.148936170212766
2017-10-12,Indianapolis,IN,2.3076923076923075
2017-10-12,Jacksonville,FL,2.9047619047619047
2017-10-12,Kansas City,KS,3.0
2017-10-12,Kansas City,MO,2.727272727272727
2017-10-12,Los Angeles,CA,2.5238095238095237
2017-10-12,Miami,FL,2.3076923076923075
2017-10-12,Minneapolis,MN,2.4545454545454546
2017-10-12,Nashville,TN,2.2666666666666666
2017-10-12,New York,NY,2.75
2017-10-12,Philadelphia,PA,2.8
2017-10-12,Phoenix,AZ,2.347826086956522
2017-10-12,Pittsburgh,PA,2.4285714285714284
2017-10-12,Portland,OR,2.159090909090909
2017-10-12,San Antonio,TX,2.588235294117647
2017-10-12,San Diego,CA,2.642857142857143
2017-10-12,San Francisco,CA,2.7142857142857144
2017-10-12,Seattle,WA,2.1641791044776117
2017-10-12,Vancouver,WA,2.5
2017-10-13,Albuquerque,NM,2.75
2017-10-13,Atlanta,GA,2.5294117647058822
2017-10-13,Charlotte,NC,2.142857142857143
2017-10-13,Chicago,IL,2.5
2017-10-13,Dallas,TX,2.388888888888889
2017-10-13,Denver,CO,2.5384615384615383
2017-10-13,Detroit,MI,2.4444444444444446
2017-10-13,Houston,TX,2.263157894736842
2017-10-13,Indianapolis,IN,2.111111111111111
2017-10-13,Jacksonville,FL,2.8
2017-10-13,Kansas City,KS,3.5
2017-10-13,Kansas City,MO,2.0
2017-10-13,Los Angeles,CA,2.4468085106382977
2017-10-13,Miami,FL,2.272727272727273
2017-10-13,Minneapolis,MN,2.3793103448275863
2017-10-13,Nashville,TN,2.4166666666666665
2017-10-13,New York,NY,2.3333333333333335
2017-10-13,Philadelphia,PA,2.875
2017-10-13,Phoenix,AZ,2.6538461538461537
2017-10-13,Pittsburgh,PA,3.0
2017-10-13,Portland,OR,2.25
2017-10-13,San Antonio,FL,2.0
2017-10-13,San Antonio,TX,2.1
2017-10-13,San Diego,CA,2.375
2017-10-13,San Francisco,CA,2.4
2017-10-13,Seattle,WA,2.2962962962962963
2017-10-14,Atlanta,GA,2.8181818181818183
2017-10-14,Charlotte,NC,2.5
2017-10-14,Chicago,IL,2.6
2017-10-14,Dallas,TX,3.0
2017-10-14,Denver,CO,3.3333333333333335
2017-10-14,Detroit,MI,3.0
2017-10-14,Houston,TX,2.5
2017-10-14,Indianapolis,IN,2.8
2017-10-14,Jacksonville,FL,3.0
2017-10-14,Kansas City,KS,2.0
2017-10-14,Kansas City,MO,3.0
2017-10-14,Los Angeles,CA,2.8275862068965516
2017-10-14,Miami,FL,3.0555555555555554
2017-10-14,Minneapolis,MN,2.9
2017-10-14,Nashville,TN,3.0
2017-10-14,New York,NY,2.0
2017-10-14,Philadelphia,PA,2.6666666666666665
2017-10-14,Phoenix,AZ,2.5
2017-10-14,San Diego,CA,3.0
2017-10-14,San Francisco,CA,2.0
2017-10-14,Seattle,WA,2.875
2017-10-15,Atlanta,GA,3.0
2017-10-15,Charlotte,NC,2.3333333333333335
2017-10-15,Dallas,TX,3.25
2017-10-15,Denver,CO,3.0
2017-10-15,Detroit,MI,2.875
2017-10-15,Houston,TX,2.75
2017-10-15,Indianapolis,IN,3.25
2017-10-15,Jacksonville,FL,3.0
2017-10-15,Kansas City,KS,3.0
2017-10-15,Kansas City,MO,2.8333333333333335
2017-10-15,Los Angeles,CA,2.8076923076923075
2017-10-15,Miami,FL,2.5
2017-10-15,Minneapolis,MN,3.0
2017-10-15,New York,NY,2.4
2017-10-15,Philadelphia,PA,2.75
2017-10-15,Phoenix,AZ,2.6666666666666665
2017-10-15,Pittsburgh,PA,2.0
2017-10-15,Portland,OR,2.5
2017-10-15,San Antonio,TX,3.0
2017-10-15,San Diego,CA,2.6666666666666665
2017-10-15,San Francisco,CA,3.0
2017-10-15,Seattle,WA,2.4444444444444446
2017-10-15,Vancouver,WA,2.0
2017-10-16,Albuquerque,NM,2.25
2017-10-16,Atlanta,GA,2.6129032258064515
2017-10-16,Charlotte,NC,2.1076923076923078
2017-10-16,Chicago,IL,2.4375
2017-10-16,Dallas,TX,2.7222222222222223
2017-10-16,Denver,CO,2.3793103448275863
2017-10-16,Detroit,MI,2.5
2017-10-16,Houston,TX,2.2133333333333334
2017-10-16,Indianapolis,IN,2.242424242424242
2017-10-16,Jacksonville,FL,2.588235294117647
2017-10-16,Jacksonville,OR,2.0
2017-10-16,Kansas City,KS,3.0
2017-10-16,Kansas City,MO,2.6666666666666665
2017-10-16,Los Angeles,CA,2.586206896551724
2017-10-16,Miami,FL,2.3714285714285714
2017-10-16,Minneapolis,MN,2.260869565217391
2017-10-16,Nashville,TN,2.3333333333333335
2017-10-16,New York,NY,2.25
2017-10-16,Philadelphia,PA,2.375
2017-10-16,Phoenix,AZ,2.8181818181818183
2017-10-16,Pittsburgh,PA,2.6666666666666665
2017-10-16,Portland,OR,2.206896551724138
2017-10-16,San Antonio,TX,2.3846153846153846
2017-10-16,San Diego,CA,2.5833333333333335
2017-10-16,San Francisco,CA,2.2
2017-10-16,Seattle,WA,2.3529411764705883
2017-10-16,Vancouver,WA,2.5
2017-10-17,Albuquerque,NM,2.3333333333333335
2017-10-17,Atlanta,GA,2.6818181818181817
2017-10-17,Boston,MA,3.0
2017-10-17,Charlotte,NC,2.10989010989011
2017-10-17,Chicago,IL,2.5652173913043477
2017-10-17,Dallas,TX,2.0
2017-10-17,Denver,CO,2.2666666666666666
2017-10-17,Detroit,MI,2.533333333333333
2017-10-17,Detroit,OR,2.0
2017-10-17,Houston,TX,2.1582278481012658
2017-10-17,Indianapolis,IN,2.75
2017-10-17,Jacksonville,FL,2.870967741935484
2017-10-17,Kansas City,KS,3.0
2017-10-17,Kansas City,MO,2.7
2017-10-17,Los Angeles,CA,2.440677966101695
2017-10-17,Miami,FL,2.358974358974359
2017-10-17,Minneapolis,MN,2.6666666666666665
2017-10-17,Nashville,TN,2.0
2017-10-17,New York,NY,2.2857142857142856
2017-10-17,Philadelphia,PA,2.5
2017-10-17,Phoenix,AZ,2.4782608695652173
2017-10-17,Pittsburgh,PA,2.4
2017-10-17,Portland,OR,2.125
2017-10-17,San Antonio,TX,2.4285714285714284
2017-10-17,San Diego,CA,2.5
2017-10-17,San Francisco,CA,2.5
2017-10-17,Seattle,WA,2.1639344262295084
2017-10-17,Vancouver,WA,2.25
2017-10-18,Albuquerque,NM,2.25
2017-10-18,Atlanta,GA,2.732142857142857
2017-10-18,Charlotte,NC,2.0641025641025643
2017-10-18,Chicago,IL,2.5
2017-10-18,Dallas,TX,2.1
2017-10-18,Denver,CO,2.413793103448276
2017-10-18,Detroit,MI,2.5
2017-10-18,Houston,TX,2.1456953642384105
2017-10-18,Indianapolis,IN,2.1666666666666665
2017-10-18,Jacksonville,FL,2.789473684210526
2017-10-18,Kansas City,KS,3.0
2017-10-18,Kansas City,MO,2.5
2017-10-18,Los Angeles,CA,2.611111111111111
2017-10-18,Miami,FL,2.58974358974359
2017-10-18,Minneapolis,MN,2.6666666666666665
2017-10-18,Nashville,TN,2.5
2017-10-18,New York,NY,2.375
2017-10-18,Philadelphia,PA,2.625
2017-10-18,Phoenix,AZ,2.5
2017-10-18,Pittsburgh,PA,2.2
2017-10-18,Portland,OR,2.185185185185185
2017-10-18,San Antonio,TX,2.28
2017-10-18,San Diego,CA,2.8
2017-10-18,San Francisco,CA,2.6
2017-10-18,Seattle,WA,2.296875
2017-10-19,Albuquerque,NM,2.2
2017-10-19,Atlanta,GA,2.607843137254902
2017-10-19,Boston,MA,2.5
2017-10-19,Charlotte,NC,2.038961038961039
2017-10-19,Chicago,IL,2.875
2017-10-19,Dallas,TX,2.25
2017-10-19,Denver,CO,2.28
2017-10-19,Detroit,MI,2.4166666666666665
2017-10-19,Houston,TX,2.1780821917808217
2017-10-19,Indianapolis,IN,2.225
2017-10-19,Jacksonville,FL,2.8461538461538463
2017-10-19,Kansas City,KS,2.4
2017-10-19,Kansas City,MO,2.875
2017-10-19,Los Angeles,CA,2.5
2017-10-19,Miami,FL,2.375
2017-10-19,Minneapolis,MN,2.6
2017-10-19,Nashville,TN,2.0
2017-10-19,New York,NY,2.75
2017-10-19,Philadelphia,PA,2.3636363636363638
2017-10-19,Phoenix,AZ,2.7142857142857144
2017-10-19,Pittsburgh,PA,2.25
2017-10-19,Portland,OR,2.1794871794871793
2017-10-19,San Antonio,TX,2.25
2017-10-19,San Diego,CA,2.4
2017-10-19,San Francisco,CA,2.2222222222222223
2017-10-19,Seattle,WA,2.1649484536082473
2017-10-19,Vancouver,WA,2.4
2017-10-20,Albuquerque,NM,2.125
2017-10-20,Atlanta,GA,2.6382978723404253
2017-10-20,Boston,MA,2.6666666666666665
2017-10-20,Charlotte,MI,3.3333333333333335
2017-10-20,Charlotte,NC,2.125
2017-10-20,Chicago,IL,2.6923076923076925
2017-10-20,Dallas,TX,2.823529411764706
2017-10-20,Denver,CO,2.5238095238095237
2017-10-20,Detroit,MI,2.7
2017-10-20,Houston,TX,2.2363636363636363
2017-10-20,Indianapolis,IN,2.1363636363636362
2017-10-20,Jacksonville,FL,2.967741935483871
2017-10-20,Kansas City,MO,2.75
2017-10-20,Los Angeles,CA,2.436619718309859
2017-10-20,Miami,FL,2.1538461538461537
2017-10-20,Minneapolis,MN,3.0
2017-10-20,Nashville,TN,2.0
2017-10-20,New York,NY,2.5
2017-10-20,Philadelphia,PA,2.5
2017-10-20,Phoenix,AZ,2.625
2017-10-20,Pittsburgh,PA,2.3
2017-10-20,Portland,OR,2.1041666666666665
2017-10-20,San Antonio,TX,2.409090909090909
2017-10-20,San Diego,CA,2.3333333333333335
2017-10-20,San Francisco,CA,2.7
2017-10-20,Seattle,WA,2.2857142857142856
2017-10-20,Vancouver,WA,3.3333333333333335
2017-10-21,Atlanta,GA,3.0
2017-10-21,Boston,MA,3.0
2017-10-21,Charlotte,NC,3.0
2017-10-21,Chicago,IL,3.0
2017-10-21,Dallas,TX,3.0
2017-10-21,Denver,CO,3.5
2017-10-21,Detroit,MI,2.75
2017-10-21,Houston,TX,2.6315789473684212
2017-10-21,Indianapolis,IN,3.0
2017-10-21,Jacksonville,FL,3.0
2017-10-21,Kansas City,KS,2.0
2017-10-21,Kansas City,MO,3.0
2017-10-21,Los Angeles,CA,2.6875
2017-10-21,Miami,FL,2.6666666666666665
2017-10-21,Minneapolis,MN,2.8333333333333335
2017-10-21,Nashville,TN,3.25
2017-10-21,New York,NY,2.6666666666666665
2017-10-21,Philadelphia,PA,2.6666666666666665
2017-10-21,Phoenix,AZ,2.5
2017-10-21,Pittsburgh,PA,3.5
2017-10-21,Portland,OR,2.5
2017-10-21,San Antonio,TX,2.6
2017-10-21,San Diego,CA,2.8
2017-10-21,San Francisco,CA,2.5
2017-10-21,Seattle,WA,2.4
2017-10-21,Vancouver,WA,2.0
2017-10-22,Albuquerque,NM,4.0
2017-10-22,Atlanta,GA,2.8
2017-10-22,Charlotte,NC,3.0
2017-10-22,Chicago,IL,3.2
2017-10-22,Dallas,TX,3.0
2017-10-22,Denver,CO,3.0
2017-10-22,Detroit,MI,3.2
2017-10-22,Houston,TX,2.466666666666667
2017-10-22,Indianapolis,IN,3.0
2017-10-22,Jacksonville,FL,3.0
2017-10-22,Kansas City,KS,3.0
2017-10-22,Kansas City,MO,3.0
2017-10-22,Los Angeles,CA,2.918918918918919
2017-10-22,Miami,FL,2.0
2017-10-22,Minneapolis,MN,2.8333333333333335
2017-10-22,Nashville,TN,3.0
2017-10-22,Philadelphia,PA,2.5
2017-10-22,Phoenix,AZ,2.5
2017-10-22,Portland,OR,3.0
2017-10-22,San Antonio,TX,3.0
2017-10-22,San Diego,CA,2.5
2017-10-22,San Francisco,CA,2.6666666666666665
2017-10-22,Seattle,WA,2.3333333333333335
2017-10-23,Albuquerque,NM,2.625
2017-10-23,Atlanta,GA,2.717391304347826
2017-10-23,Boston,MA,2.25
2017-10-23,Charlotte,NC,2.0202020202020203
2017-10-23,Chicago,IL,2.6363636363636362
2017-10-23,Dallas,TX,2.4705882352941178
2017-10-23,Denver,CO,2.6666666666666665
2017-10-23,Detroit,MI,2.6
2017-10-23,Houston,TX,2.1805555555555554
2017-10-23,Indianapolis,IN,2.1
2017-10-23,Jacksonville,FL,2.9166666666666665
2017-10-23,Kansas City,KS,3.0
2017-10-23,Kansas City,MO,2.2
2017-10-23,Los Angeles,CA,2.5306122448979593
2017-10-23,Miami,FL,2.230769230769231
2017-10-23,Minneapolis,MN,2.7058823529411766
2017-10-23,Nashville,TN,2.0
2017-10-23,New York,NY,2.25
2017-10-23,Philadelphia,PA,3.0
2017-10-23,Phoenix,AZ,2.5
2017-10-23,Pittsburgh,PA,2.0
2017-10-23,Portland,OR,2.1379310344827585
2017-10-23,San Antonio,TX,2.5238095238095237
2017-10-23,San Diego,CA,2.4375
2017-10-23,San Francisco,CA,2.6666666666666665
2017-10-23,Seattle,WA,2.1627906976744184
2017-10-23,Vancouver,WA,3.0
2017-10-24,Albuquerque,NM,2.375
2017-10-24,Atlanta,GA,2.56
2017-10-24,Boston,MA,2.5
2017-10-24,Charlotte,NC,2.0961538461538463
2017-10-24,Chicago,IL,3.272727272727273
2017-10-24,Dallas,GA,3.0
2017-10-24,Dallas,TX,2.142857142857143
2017-10-24,Denver,CO,2.409090909090909
2017-10-24,Detroit,MI,2.6666666666666665
2017-10-24,Houston,TX,2.1901408450704225
2017-10-24,Indianapolis,IN,2.5
2017-10-24,Jacksonville,FL,2.782608695652174
2017-10-24,Kansas City,MO,2.5555555555555554
2017-10-24,Las Vegas,NM,3.0
2017-10-24,Los Angeles,CA,2.3529411764705883
2017-10-24,Miami,FL,2.5
2017-10-24,Minneapolis,MN,2.75
2017-10-24,Nashville,TN,2.0
2017-10-24,New York,NY,2.4
2017-10-24,Philadelphia,PA,2.5
2017-10-24,Phoenix,AZ,2.466666666666667
2017-10-24,Portland,OR,2.128205128205128
2017-10-24,San Antonio,TX,2.35
2017-10-24,San Diego,CA,2.4615384615384617
2017-10-24,San Francisco,CA,2.5
2017-10-24,Seattle,WA,2.13953488372093
2017-10-24,Vancouver,WA,3.0
2017-10-25,Albuquerque,NM,2.5
2017-10-25,Atlanta,GA,2.4516129032258065
2017-10-25,Boston,MA,2.25
2017-10-25,Charlotte,NC,2.0549450549450547
2017-10-25,Chicago,IL,2.7777777777777777
2017-10-25,Dallas,TX,2.1333333333333333
2017-10-25,Denver,CO,2.4583333333333335
2017-10-25,Detroit,MI,2.4
2017-10-25,Houston,TX,2.142857142857143
2017-10-25,Jacksonville,FL,2.9285714285714284
2017-10-25,Jacksonville,OR,2.0
2017-10-25,Kansas City,KS,3.0
2017-10-25,Kansas City,MO,2.6666666666666665
2017-10-25,Las Vegas,NM,3.0
2017-10-25,Los Angeles,CA,2.5454545454545454
2017-10-25,Miami,FL,2.257142857142857
2017-10-25,Minneapolis,MN,2.6666666666666665
2017-10-25,Nashville,TN,2.0
2017-10-25,New York,NY,2.3333333333333335
2017-10-25,Philadelphia,PA,2.5
2017-10-25,Phoenix,AZ,2.4705882352941178
2017-10-25,Portland,OR,2.2903225806451615
2017-10-25,San Antonio,TX,2.5
2017-10-25,San Diego,CA,2.642857142857143
2017-10-25,San Francisco,CA,2.0
2017-10-25,Seattle,WA,2.2
2017-10-26,Albuquerque,NM,2.3
2017-10-26,Atlanta,GA,2.457627118644068
2017-10-26,Boston,MA,2.0
2017-10-26,Charlotte,MI,2.0
2017-10-26,Charlotte,NC,2.073170731707317
2017-10-26,Chicago,IL,2.6666666666666665
2017-10-26,Dallas,TX,2.090909090909091
2017-10-26,Denver,CO,2.230769230769231
2017-10-26,Detroit,MI,2.4
2017-10-26,Houston,TX,2.2100840336134455
2017-10-26,Indianapolis,IN,2.5
2017-10-26,Jacksonville,FL,2.8636363636363638
2017-10-26,Kansas City,KS,3.0
2017-10-26,Kansas City,MO,2.6
2017-10-26,Los Angeles,CA,2.489795918367347
2017-10-26,Miami,FL,2.411764705882353
2017-10-26,Minneapolis,MN,2.761904761904762
2017-10-26,Nashville,TN,2.0
2017-10-26,New York,NY,2.6666666666666665
2017-10-26,Philadelphia,PA,2.0
2017-10-26,Phoenix,AZ,2.263157894736842
2017-10-26,Phoenix,OR,2.0
2017-10-26,Portland,OR,2.1724137931034484
2017-10-26,San Antonio,TX,2.28125
2017-10-26,San Diego,CA,2.769230769230769
2017-10-26,San Francisco,CA,2.5555555555555554
2017-10-26,Seattle,WA,2.357142857142857
2017-10-26,Vancouver,WA,3.0
2017-10-27,Albuquerque,NM,2.0
2017-10-27,Atlanta,GA,2.6136363636363638
2017-10-27,Boston,MA,2.75
2017-10-27,Charlotte,MI,3.3333333333333335
2017-10-27,Charlotte,NC,2.0686274509803924
2017-10-27,Chicago,IL,2.7142857142857144
2017-10-27,Dallas,TX,2.3636363636363638
2017-10-27,Denver,CO,2.142857142857143
2017-10-27,Detroit,MI,2.5
2017-10-27,Houston,TX,2.2279411764705883
2017-10-27,Indianapolis,IN,3.7142857142857144
2017-10-27,Jacksonville,FL,2.909090909090909
2017-10-27,Kansas City,KS,2.0
2017-10-27,Kansas City,MO,2.75
2017-10-27,Los Angeles,CA,2.5
2017-10-27,Miami,FL,2.6666666666666665
2017-10-27,Minneapolis,MN,2.769230769230769
2017-10-27,Nashville,TN,2.0
2017-10-27,New York,NY,2.1666666666666665
2017-10-27,Philadelphia,PA,2.75
2017-10-27,Phoenix,AZ,2.411764705882353
2017-10-27,Portland,OR,2.1666666666666665
2017-10-27,San Antonio,TX,2.375
2017-10-27,San Diego,CA,2.5555555555555554
2017-10-27,San Francisco,CA,2.75
2017-10-27,Seattle,WA,2.1311475409836067
2017-10-27,Vancouver,WA,2.3333333333333335
2017-10-28,Atlanta,GA,2.875
2017-10-28,Boston,MA,3.0
2017-10-28,Charlotte,NC,3.0
2017-10-28,Chicago,IL,3.1363636363636362
2017-10-28,Dallas,TX,3.0
2017-10-28,Detroit,MI,4.0
2017-10-28,Houston,TX,2.8
2017-10-28,Jacksonville,FL,3.0
2017-10-28,Kansas City,KS,3.0
2017-10-28,Kansas City,MO,3.0
2017-10-28,Los Angeles,CA,2.6363636363636362
2017-10-28,Miami,FL,2.6
2017-10-28,Minneapolis,MN,3.0
2017-10-28,Nashville,TN,3.0
2017-10-28,New York,NY,2.0
2017-10-28,Philadelphia,PA,2.857142857142857
2017-10-28,Phoenix,AZ,2.75
2017-10-28,Portland,OR,3.0
2017-10-28,San Antonio,TX,3.25
2017-10-28,San Diego,CA,2.5
2017-10-28,San Francisco,CA,3.0
2017-10-28,Seattle,WA,2.5
2017-10-28,Vancouver,WA,3.0
2017-10-29,Albuquerque,NM,3.0
2017-10-29,Atlanta,GA,3.4
2017-10-29,Chicago,IL,3.0
2017-10-29,Dallas,TX,3.0
2017-10-29,Denver,CO,3.0
2017-10-29,Houston,TX,2.6666666666666665
2017-10-29,Jacksonville,FL,3.0
2017-10-29,Kansas City,MO,2.0
2017-10-29,Los Angeles,CA,2.6363636363636362
2017-10-29,Miami,FL,2.6
2017-10-29,Minneapolis,MN,2.6666666666666665
2017-10-29,New York,NY,2.0
2017-10-29,Philadelphia,PA,2.5714285714285716
2017-10-29,Phoenix,AZ,2.6666666666666665
2017-10-29,Portland,OR,2.5
2017-10-29,San Antonio,TX,2.3333333333333335
2017-10-29,San Diego,CA,2.75
2017-10-29,San Francisco,CA,2.5
2017-10-29,Vancouver,WA,3.0
2017-10-30,Albuquerque,NM,2.7
2017-10-30,Atlanta,GA,2.5531914893617023
2017-10-30,Boston,MA,2.0
2017-10-30,Charlotte,NC,2.06140350877193
2017-10-30,Chicago,IL,2.6
2017-10-30,Dallas,TX,2.4285714285714284
2017-10-30,Denver,CO,2.3333333333333335
2017-10-30,Detroit,MI,2.5
2017-10-30,Houston,TX,2.2244897959183674
2017-10-30,Indianapolis,IN,2.0
2017-10-30,Jacksonville,FL,2.8666666666666667
2017-10-30,Kansas City,KS,2.5
2017-10-30,Kansas City,MO,2.3636363636363638
2017-10-30,Los Angeles,CA,2.642857142857143
2017-10-30,Miami,FL,2.2962962962962963
2017-10-30,Minneapolis,MN,2.526315789473684
2017-10-30,Nashville,TN,2.0
2017-10-30,New York,NY,2.1818181818181817
2017-10-30,Philadelphia,PA,2.4
2017-10-30,Phoenix,AZ,2.5833333333333335
2017-10-30,Portland,OR,2.1153846153846154
2017-10-30,San Antonio,TX,2.2903225806451615
2017-10-30,San Diego,CA,2.5294117647058822
2017-10-30,San Francisco,CA,3.0
2017-10-30,Seattle,WA,2.2195121951219514
2017-10-31,Albuquerque,NM,2.6666666666666665
2017-10-31,Atlanta,GA,2.5757575757575757
2017-10-31,Boston,MA,2.5
2017-10-31,Charlotte,NC,2.036363636363636
2017-10-31,Chicago,IL,2.6
2017-10-31,Dallas,TX,2.4210526315789473
2017-10-31,Denver,CO,2.4583333333333335
2017-10-31,Detroit,MI,2.1666666666666665
2017-10-31,Houston,TX,2.2162162162162162
2017-10-31,Jacksonville,FL,2.6857142857142855
2017-10-31,Kansas City,KS,2.5
2017-10-31,Kansas City,MO,2.5454545454545454
2017-10-31,Los Angeles,CA,2.4693877551020407
2017-10-31,Miami,FL,2.064516129032258
2017-10-31,Minneapolis,MN,2.838709677419355
2017-10-31,Nashville,TN,2.0
2017-10-31,New York,NY,2.5
2017-10-31,Philadelphia,PA,2.2857142857142856
2017-10-31,Phoenix,AZ,2.4814814814814814
2017-10-31,Portland,OR,2.161290322580645
2017-10-31,San Antonio,TX,2.4411764705882355
2017-10-31,San Diego,CA,2.4782608695652173
2017-10-31,San Francisco,CA,2.75
2017-10-31,Seattle,WA,2.135135135135135
2017-10-31,Vancouver,WA,2.0
